Board Size,Column Constraints,Row Constraints,Approach,Result,Options,Runtime,Memory,Memory_used,Program,Resumptions,Entailments,Prunings,Backtracks,Constraints
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max-median-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max-middle-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max-middle-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-step-up,16,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-step-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-enum-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-enum-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-bisect-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-bisect-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-median-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-median-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-middle-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ff-middle-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-step-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-step-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-enum-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-enum-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-bisect-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-bisect-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-median-up,16,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-median-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-middle-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-middle-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-step-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-step-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-enum-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-enum-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-bisect-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-bisect-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-median-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-median-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-middle-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,occurrence-middle-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-step-up,15,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-step-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-enum-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-enum-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-bisect-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-bisect-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-median-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-median-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-middle-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,ffc-middle-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-step-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-step-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-enum-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-enum-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-bisect-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-bisect-down,16,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-median-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-median-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-middle-up,0,20774336,18755824,9515312,336,31,355,1,102
11,2-9 | ,,cumulative_horizontal_only_no_board,failed,max_regret-middle-down,0,20774336,18755824,9515312,336,31,355,1,102
11,2-10 | ,,automaton_nxn,success,leftmost-step-up,62,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,leftmost-step-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,leftmost-enum-up,63,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,leftmost-enum-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,leftmost-bisect-up,93,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,leftmost-bisect-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,leftmost-median-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,leftmost-median-down,78,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,leftmost-middle-up,93,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,leftmost-middle-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,min-step-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,min-step-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,min-enum-up,93,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,min-enum-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,min-bisect-up,94,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,min-bisect-down,78,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,min-median-up,62,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,min-median-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,min-middle-up,94,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,min-middle-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,max-step-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,max-step-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,max-enum-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,max-enum-down,109,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,max-bisect-up,94,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,max-bisect-down,109,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,max-median-up,94,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,max-median-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,max-middle-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,max-middle-down,78,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,ff-step-up,93,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,ff-step-down,110,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,ff-enum-up,94,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,ff-enum-down,78,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,ff-bisect-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,ff-bisect-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,ff-median-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,ff-median-down,109,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,ff-middle-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,ff-middle-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-step-up,63,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-step-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-enum-up,77,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-enum-down,78,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-bisect-up,62,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-bisect-down,78,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-median-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-median-down,94,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-middle-up,78,20774336,18755824,9515312,219536,56814,135835,221,3130
11,2-10 | ,,automaton_nxn,success,anti_first_fail-middle-down,62,20774336,18755824,9515312,255175,84279,164115,353,3130
11,2-10 | ,,automaton_nxn,success,occurrence-step-up,16,20774336,18755824,9515312,49385,8438,30614,22,3130
11,2-10 | ,,automaton_nxn,success,occurrence-step-down,47,20774336,18755824,9515312,80692,18881,53949,60,3130
11,2-10 | ,,automaton_nxn,success,occurrence-enum-up,31,20774336,18755824,9515312,49385,8438,30614,22,3130
11,2-10 | ,,automaton_nxn,success,occurrence-enum-down,31,20774336,18755824,9515312,80692,18881,53949,60,3130
11,2-10 | ,,automaton_nxn,success,occurrence-bisect-up,47,20774336,18755824,9515312,49385,8438,30614,22,3130
